id_siniestro,id_poliza,id_cobertura,monto_siniestro,fecha_ocurrencia
10809,153550,1,1145786.9549003472,2018-10-24
10810,153550,3,4534.644160950556,2019-01-30
10811,153551,1,228639.89091557823,2019-09-11
10812,153557,1,3740105.5545393005,2018-10-13
10813,153559,1,60141.70703796998,2019-08-05
10814,153559,1,920836.6530431214,2019-05-13
10815,153567,4,6598.05405789491,2020-02-14
10816,153567,5,115290.3157286346,2019-11-15
10817,153576,1,91471.9268438535,2019-07-19
10818,153579,1,108264.06955767995,2019-04-26
10819,153579,6,4011617.0419142256,2018-12-07
10820,153583,1,1154160.08433345,2019-01-22
10821,153586,1,421245.4324381971,2019-05-16
10822,153586,1,636830.3990877217,2018-11-05
10823,153592,1,45960.30081937529,2020-01-19
10824,153592,1,286907.33062491193,2020-02-28
10825,153601,1,473343.29418998706,2019-02-27
10826,153607,1,345839.1857066592,2019-05-19
10827,153608,4,368660.18496094545,2018-12-07
10828,153623,1,706242.5318770914,2019-06-22
10829,153624,1,101026.62218237668,2019-05-04
10830,153625,3,217442.616493986,2019-01-23
10831,153625,3,174977.29000838008,2018-10-05
10832,153626,4,454946.3048680992,2019-02-01
10833,153633,1,61456.17866351721,2019-06-19
10834,153642,1,920724.5304412706,2019-05-06
10835,153648,1,130352.0300314743,2018-09-21
10836,153649,1,139367.36611749697,2018-08-16
10837,153649,5,58598.9149287343,2018-07-16
10838,153656,3,234140.75020776596,2019-05-12
10839,153658,5,1100311.2108747843,2018-10-02
10840,153659,1,151997.9116731064,2019-02-21
10841,153673,2,2632235.7670188835,2018-10-26
10842,153681,1,336369.6193256504,2019-07-29
10843,153681,5,281135.74039793375,2019-04-24
10844,153684,1,939645.9795969339,2019-05-28
10845,153708,1,3016816.988251058,2020-01-08
10846,153718,3,632019.8393583549,2020-02-07
10847,153729,1,516368.221153828,2018-12-20
10848,153730,1,644123.8345537533,2019-08-22
10849,153741,1,366864.9992476045,2018-11-21
10850,153749,1,576171.3315097711,2019-04-29
10851,153751,1,478119.3059757855,2019-08-25
10852,153752,1,1229686.669658464,2019-07-01
10853,153760,4,740854.1458246844,2019-10-27
10854,153764,1,34473.61837131204,2019-11-23
10855,153770,1,314613.37083946075,2020-02-10
10856,153770,1,504297.2802031717,2020-01-01
10857,153773,1,1978366.090633916,2019-07-21
10858,153781,5,16817.342284848073,2020-01-19
10859,153805,1,509135.2137225022,2019-01-16
10860,153820,1,2348027.2413977417,2018-12-06
10861,153823,3,913858.0983371411,2019-12-27
10862,153824,3,95647.40948433056,2019-06-28
10863,153827,1,1204214.0367262799,2018-11-07
10864,153831,1,305937.93971550325,2018-10-16
10865,153834,1,1173766.196126862,2019-02-22
10866,153835,1,334273.31348749576,2019-04-02
10867,153835,5,348456.97692266473,2018-11-24
10868,153839,1,45967.412175061734,2019-08-22
10869,153843,1,155259.67238186812,2019-06-04
10870,153845,1,182945.6133840303,2019-04-14
10871,153845,4,85622.53729755114,2019-04-12
10872,153846,1,95692.77094043512,2019-09-29
10873,153846,1,18579.017884948218,2018-12-13
10874,153847,4,601998.042454343,2018-12-12
10875,153848,1,177237.5764038748,2019-05-04
10876,153849,1,427591.5174350242,2019-06-14
10877,153855,1,206064.90391976852,2019-09-19
10878,153861,1,359840.6591576465,2019-01-06
10879,153864,1,445806.88917696895,2019-06-12
10880,153867,1,22666.5915073324,2019-06-19
10881,153867,5,146424.38319259594,2018-12-06
10882,153868,1,445926.7122041364,2019-01-17
10883,153869,1,418961.1555961878,2019-01-28
10884,153872,1,79615.33920769952,2019-05-11
10885,153876,3,210502.43858033395,2019-12-05
10886,153882,1,229404.45150028076,2019-10-29
10887,153902,1,999398.943003753,2019-03-19
10888,153905,1,620490.151586563,2018-11-11
10889,153907,1,1331006.3791618184,2019-03-04
10890,153908,1,241119.01405064715,2019-07-15
10891,153912,1,81721.26979013532,2019-01-20
10892,153912,1,898669.2947540436,2019-03-01
10893,153912,1,1399723.9278070673,2019-08-15
10894,153913,1,1569153.0091702666,2019-08-14
10895,153920,1,402870.31441524345,2019-06-05
10896,153920,1,427881.62275725603,2018-09-30
10897,153924,1,1305609.998532754,2020-02-27
10898,153930,1,713613.6939812865,2018-08-09
10899,153936,1,895618.4423039708,2019-08-24
10900,153940,1,273905.7155227284,2019-09-07
10901,153943,5,233713.21370092256,2018-09-22
10902,153943,5,28418.657882139087,2019-01-31
10903,153945,1,773403.4483459891,2019-07-01
10904,153948,3,1070900.832383996,2019-07-02
10905,153951,1,308717.7504221569,2019-12-07
10906,153954,1,146803.8812176963,2019-09-23
10907,153966,1,553154.0205521683,2019-10-19
10908,153967,1,561396.7159970712,2019-12-11
10909,153971,3,20471.68104681652,2019-01-07
10910,153975,1,22875.185478473548,2019-06-25
10911,153976,1,133318.24099731966,2019-01-15
10912,153979,3,167772.31599006336,2019-09-06
10913,153984,1,488020.6195801969,2018-11-06
10914,153987,6,468712.11961843073,2018-12-21
10915,153991,1,576837.7132145826,2019-08-21
10916,153991,1,1249549.3262391672,2019-09-08
10917,153998,1,426997.2763089929,2019-06-19
10918,153998,1,528190.0172659869,2019-06-21
10919,154014,1,665146.1304884725,2019-04-24
10920,154020,4,885842.6405671412,2019-05-20
10921,154026,3,46084.671808923595,2019-08-07
10922,154029,1,168319.85439999282,2019-09-24
10923,154032,1,134107.2553451811,2018-12-11
10924,154035,1,1242803.7801172924,2019-05-15
10925,154036,1,655067.6581048531,2019-08-07
10926,154038,1,1517069.2598128163,2019-06-28
10927,154039,4,139918.6287003078,2019-11-16
10928,154039,4,449938.8651432357,2019-10-08
10929,154050,3,1150526.7110970526,2020-02-27
10930,154055,1,5339.108002635185,2018-11-21
10931,154059,1,95553.83070195,2020-02-23
10932,154059,1,480042.87698790955,2019-09-06
10933,154063,1,489951.930117214,2020-02-07
10934,154084,4,523720.80888403184,2018-12-30
10935,154086,1,1909842.820655514,2019-08-09
10936,154092,1,15799.389373613521,2019-02-13
10937,154097,1,117797.66287543159,2019-02-10
10938,154107,1,82731.38764728187,2019-10-26
10939,154108,1,350016.7218713681,2020-05-15
10940,154112,1,212741.6697226153,2019-07-21
10941,154112,3,1119214.5021055548,2019-07-19
10942,154117,3,41323.57160429599,2019-06-16
10943,154117,4,160194.45935695994,2019-06-21
10944,154126,1,114760.6973304753,2019-01-12
10945,154128,1,103843.03179801861,2019-07-23
10946,154134,1,1265743.6480971621,2019-02-08
10947,154138,1,327716.6627354594,2019-05-14
10948,154140,1,353780.28380094934,2019-07-06
10949,154147,1,864345.5745311569,2019-02-28
10950,154149,1,43451.0951351719,2019-11-28
10951,154149,1,717117.2993046747,2019-11-29
10952,154159,1,140450.57775356714,2019-07-22
10953,154164,1,264577.0782630625,2019-07-20
10954,154169,1,791982.141257618,2019-02-27
10955,154174,1,269924.8753059455,2019-03-01
10956,154192,1,896734.4553392552,2020-02-18
10957,154196,1,194118.63633244752,2019-06-16
10958,154197,1,94762.74857479906,2019-01-13
10959,154198,1,27941.96486906614,2020-05-06
10960,154209,1,31024.18133520279,2019-04-21
10961,154217,1,561869.1466897181,2019-05-29
10962,154217,1,1541523.464886329,2019-07-24
10963,154218,1,523022.4279281703,2019-08-03
10964,154226,1,463332.3029022636,2019-10-07
10965,154231,4,494536.07915710344,2019-03-13
10966,154239,1,459869.41911783116,2020-04-15
10967,154239,1,2509027.192209977,2020-01-16
10968,154274,1,67003.71546039384,2019-09-04
10969,154275,1,437517.9794057845,2018-12-03
10970,154277,1,25587.49047970386,2019-07-21
10971,154279,1,619165.6245601792,2019-12-25
10972,154279,1,2492540.5386213977,2019-04-19
10973,154280,1,104955.24501197599,2019-06-14
10974,154283,1,212959.5481653066,2019-11-27
10975,154293,3,100328.359839601,2018-11-27
10976,154297,1,818688.6807535825,2019-08-11
10977,154299,4,67618.63759587519,2019-04-07
10978,154302,3,428797.7194935302,2019-01-08
10979,154304,1,612144.1099396173,2018-11-27
10980,154304,3,385670.4797466039,2018-10-13
10981,154308,1,34664.63156792751,2019-10-14
10982,154330,4,261614.71945463802,2019-05-21
10983,154331,1,26671.46941364175,2020-04-12
10984,154331,1,851006.6842645112,2019-09-04
10985,154332,1,1859290.7894696246,2019-07-01
10986,154336,4,21011.670211584576,2019-04-19
10987,154339,1,3282240.4446405545,2019-12-29
10988,154341,4,296606.61186400603,2018-10-31
10989,154346,1,184902.27340986312,2020-03-16
10990,154371,1,1620203.4943728398,2019-08-30
10991,154373,3,627700.9195879018,2019-07-27
10992,154378,5,114395.66369930265,2019-05-05
10993,154384,1,1147770.7242978425,2018-10-14
10994,154395,1,839357.6055641345,2019-02-14
10995,154396,1,544604.9139145849,2019-09-28
10996,154402,1,213850.76407301694,2019-06-24
10997,154407,1,795345.2788661163,2019-05-25
10998,154410,1,1068877.0061626818,2019-06-14
10999,154411,1,851272.574124195,2019-06-12
11000,154421,4,47387.51383638186,2020-03-19
11001,154421,4,640014.0634448414,2019-08-21
11002,154429,3,33668.73670325211,2019-08-13
11003,154429,5,128036.39103658497,2019-10-24
11004,154432,4,526115.320423167,2019-08-26
11005,154432,4,160122.18231088974,2019-08-09
11006,154443,1,786279.88970059,2019-06-09
11007,154452,1,466567.63518176833,2019-08-06
11008,154456,1,65585.31797445193,2019-06-20
11009,154460,1,50539.96779050818,2018-09-13
11010,154463,1,499610.53528727154,2019-03-14
11011,154467,1,199697.26128817443,2018-09-25
11012,154469,1,1239337.187845821,2019-05-26
11013,154469,1,963757.0902675266,2019-09-02
11014,154469,4,210761.3136196998,2018-11-16
11015,154476,5,49116.64905094789,2018-12-05
11016,154479,1,3180767.3011204577,2020-02-14
11017,154485,1,303189.5073759137,2019-09-13
11018,154488,1,523457.0744613859,2019-05-19
11019,154501,1,79584.65403638687,2018-11-10
11020,154507,1,2251950.4299611757,2020-03-05
11021,154510,1,1096566.4749868945,2019-09-19
11022,154511,1,1800191.332190032,2019-01-12
11023,154512,4,549324.3897546509,2019-10-14
11024,154513,1,1874583.6288036767,2019-02-05
11025,154514,1,571295.7251771924,2019-08-01
11026,154519,1,507082.0409742783,2020-04-26
11027,154528,1,241254.11478463188,2019-01-03
11028,154531,1,2050172.2490737415,2019-07-04
11029,154545,1,156399.90727033233,2019-12-09
11030,154553,1,296235.733879833,2019-05-15
11031,154556,1,722619.3404333632,2019-11-22
11032,154556,4,44431.02983484976,2019-07-05
11033,154563,1,690456.9025209037,2019-06-22
11034,154568,1,324160.91095462913,2019-01-20
11035,154574,1,2037269.2137124029,2019-02-11
11036,154581,1,792977.8216833969,2020-03-10
11037,154587,1,1052705.837534184,2018-10-05
11038,154603,3,174156.1285891151,2019-01-31
11039,154604,1,424407.63681769744,2019-02-04
11040,154622,1,462768.84152300656,2019-05-23
11041,154630,1,54181.47966348389,2019-04-25
11042,154645,3,44427.66638369162,2019-04-14
11043,154647,1,243421.9419841594,2019-10-11
11044,154651,1,93641.81761540985,2018-10-15
11045,154651,3,723295.8862431413,2018-11-07
11046,154652,1,728327.9753122855,2019-12-12
11047,154654,1,342258.6943592234,2018-11-10
11048,154655,1,128939.55282612238,2018-12-26
11049,154661,3,51134.348627943546,2019-03-22
11050,154664,1,834454.8110868469,2020-02-17
11051,154666,1,425165.7769168988,2019-02-07
11052,154668,1,363691.8281396809,2019-03-25
11053,154668,3,253331.5266750846,2018-10-27
11054,154669,1,651779.5035496422,2020-01-25
11055,154671,1,1074375.108826377,2019-04-18
11056,154677,1,844252.5363423809,2019-03-24
11057,154677,1,272003.6008683876,2019-03-22
11058,154679,4,867799.6547834004,2019-08-29
11059,154682,1,1456524.3473355125,2019-06-23
11060,154683,1,576435.9571769305,2019-04-23
11061,154687,1,802061.0267041096,2019-01-06
11062,154691,4,257086.13767083926,2019-04-20
11063,154704,1,231950.3550953446,2019-03-04
11064,154704,1,679562.038435019,2019-10-17
11065,154709,1,143762.85863965383,2018-08-16
11066,154722,6,2308914.656645835,2019-10-06
11067,154725,1,216816.78335695,2018-12-26
11068,154727,1,608476.6042350673,2018-09-18
11069,154728,1,801825.5965145308,2019-06-27
11070,154730,1,251339.51299575018,2018-09-28
11071,154733,1,19257.199293155434,2019-03-06
11072,154735,1,76137.88476981735,2020-04-16
11073,154738,3,23327.931978357956,2019-12-28
11074,154742,1,65217.899935954454,2019-11-20
11075,154752,1,1396792.9462559267,2019-02-12
11076,154752,1,304968.6558437962,2019-04-08
11077,154753,1,141677.24679494742,2019-07-16
11078,154756,1,915225.5405076932,2019-03-22
11079,154757,1,193292.5599266938,2018-10-21
11080,154759,1,452085.9054247211,2019-08-15
11081,154759,1,102729.32353625027,2019-07-19
11082,154762,1,140384.70631220425,2019-01-28
11083,154763,3,77631.10049431471,2019-06-27
11084,154767,1,1234907.5429057055,2019-08-03
11085,154768,1,30326.294733797098,2019-06-20
11086,154768,4,446276.19907052995,2019-04-30
11087,154768,4,55226.23226873344,2019-03-14
11088,154774,4,96750.26910070796,2019-06-10
11089,154780,1,197404.88057525223,2020-02-22
11090,154784,1,816873.844514971,2019-02-17
11091,154786,1,217844.11965682567,2018-11-20
11092,154797,1,703597.8852430511,2019-06-16
11093,154800,4,219009.72028569086,2019-03-16
11094,154801,3,514255.44599074725,2019-01-30
11095,154801,5,396009.01453426847,2019-02-13
11096,154803,1,445543.63982304605,2019-01-21
11097,154822,1,240142.39068153407,2019-04-20
11098,154824,1,183039.07607589522,2019-11-14
11099,154828,1,361467.3084878032,2020-02-19
11100,154830,1,908129.6398363676,2019-09-12
11101,154837,1,14747.092082481366,2020-03-13
11102,154838,1,70479.03841590928,2019-04-04
11103,154841,1,1239443.251519973,2019-09-02
11104,154845,1,778540.701482288,2019-07-18
11105,154850,5,129475.11216625571,2019-02-02
11106,154862,2,187205.43304575887,2019-07-23
11107,154863,1,606525.3458601695,2019-03-17
11108,154863,1,350270.13200290594,2019-03-01
11109,154872,1,1161868.8783903779,2018-10-29
11110,154880,1,201522.85072194273,2019-02-14
11111,154887,1,768934.2391761163,2018-11-09
11112,154894,1,781046.0444648847,2019-05-07
11113,154895,1,397347.67142063845,2020-01-05
11114,154898,1,708016.975088931,2019-08-01
11115,154901,1,170793.09504901757,2019-06-03
11116,154901,4,436118.42070971424,2018-08-31
11117,154912,1,215011.19884275645,2019-05-16
11118,154912,5,751623.2004228963,2019-05-15
11119,154914,3,230712.19596034382,2019-03-15
11120,154916,1,2010235.726159452,2019-07-13
11121,154931,1,490726.7060884734,2020-01-22
11122,154936,4,107452.71234915359,2020-01-31
11123,154944,1,381160.4567885942,2018-12-28
11124,154949,1,620881.377211069,2018-12-29
11125,154962,1,310449.82551294565,2019-11-30
11126,154972,1,613701.8269297604,2019-07-01
11127,154984,1,733838.6396575453,2020-01-24
11128,154991,1,3382399.9608285674,2019-01-16
11129,154992,4,1636412.763907321,2019-08-24
11130,154993,1,109997.04344480416,2019-05-24
11131,154995,1,1043153.5383504765,2019-08-05
11132,155002,1,535975.5793667149,2019-08-24
11133,155009,1,117438.8126624669,2019-02-16
11134,155011,3,1708465.4020656995,2019-06-09
11135,155017,5,495266.3945208953,2019-08-31
11136,155017,5,13081.248616799712,2018-11-06
11137,155019,1,873141.9980761142,2019-03-09
11138,155020,1,361348.26085724635,2019-08-15
11139,155022,1,1805199.6711789693,2019-04-10
11140,155028,1,433441.9587826305,2019-03-30
11141,155028,1,49793.812827088346,2019-01-03
11142,155037,1,2747160.085569922,2019-08-24
11143,155038,1,711497.3183560595,2019-05-30
11144,155039,1,79526.66621187609,2018-11-30
11145,155044,1,5731.153190157842,2019-05-26
11146,155053,1,1924440.11531821,2019-05-14
11147,155068,1,2459709.964663149,2019-10-02
11148,155070,1,4067.392119505864,2019-01-14
11149,155075,1,533620.8907174591,2019-01-09
11150,155078,1,1105671.0975831994,2019-05-06
11151,155082,1,1212371.8933855714,2019-06-27
11152,155084,1,114993.10246640258,2019-07-04
11153,155085,4,645421.041894635,2018-11-05
11154,155086,5,270747.88801234215,2019-07-17
11155,155089,1,163862.54089916838,2019-01-23
11156,155090,1,496800.97140261467,2018-12-03
11157,155093,1,104362.13589293975,2019-09-02
11158,155098,1,1321724.7696121023,2020-02-18
11159,155106,1,350381.47038966324,2018-10-25
11160,155108,1,1433832.183487321,2019-05-08
11161,155112,1,414616.4106009635,2019-08-09
11162,155113,1,1430171.492626107,2019-09-12
11163,155115,1,372361.22490171343,2019-03-26
11164,155119,4,86072.7799097076,2019-02-10
11165,155128,1,1913837.950540052,2019-06-10
11166,155131,1,1099941.2394791723,2019-10-15
11167,155138,4,414072.55081828026,2019-06-11
11168,155138,4,25885.659984927624,2020-02-08
11169,155144,1,15930.480847300496,2019-01-22
11170,155148,1,479606.5709592988,2019-11-02
11171,155172,5,192038.30030746758,2019-07-10
11172,155180,1,485719.69113176625,2018-12-27
11173,155188,1,33804.53072022684,2019-10-22
11174,155213,4,122750.8149524848,2019-08-02
11175,155218,1,1499824.5172839377,2019-03-28
11176,155228,1,432392.1350759743,2019-07-05
11177,155230,1,1212419.9453281946,2018-08-20
11178,155231,1,634488.2216831044,2018-12-22
11179,155239,1,2293106.6528470377,2019-02-27
11180,155243,1,185066.1850774146,2018-12-19
11181,155247,1,6100.5440098503605,2019-08-17
11182,155260,1,394857.8829822354,2018-12-30
11183,155262,1,57095.9814318472,2019-03-17
11184,155262,1,1594231.4570324484,2019-12-30
11185,155264,1,425864.47344337933,2019-07-02
11186,155272,1,430626.5447107279,2019-08-20
11187,155274,1,439576.82275351044,2019-04-24
11188,155274,5,294984.7488538063,2020-02-29
11189,155283,1,3186719.8073668457,2020-03-31
11190,155283,1,611171.1522249116,2019-12-16
11191,155287,1,230236.4158446961,2018-08-18
11192,155287,1,18970.940400235355,2018-07-20
11193,155319,1,145539.820131863,2019-06-09
11194,155322,1,18321.042140481994,2019-10-30
11195,155325,5,688199.3723655153,2019-01-11
11196,155330,1,1958582.3536809322,2019-05-14
11197,155332,1,1748884.4407763283,2018-09-07
11198,155341,1,1559062.6918493663,2019-04-25
11199,155347,4,179403.2734806114,2018-10-13
11200,155354,4,456861.6263723168,2019-01-23
11201,155356,1,244746.7250452987,2019-12-27
11202,155358,3,17669.598815445905,2018-11-26
11203,155363,1,57855.52207041532,2019-05-25
11204,155372,1,102579.56774333585,2019-05-23
11205,155379,1,409114.76787873823,2019-12-17
11206,155388,1,946324.0441674782,2019-09-24
11207,155388,1,388593.61879672576,2020-02-15
11208,155392,1,1069563.001973988,2019-02-04
11209,155399,4,315856.3543863668,2019-06-11
11210,155399,5,264571.23559570673,2019-08-22
11211,155401,1,718568.2257257117,2018-10-20
11212,155409,1,482415.63460820774,2019-08-26
11213,155411,1,307880.5702600046,2018-12-16
11214,155413,1,1414961.7380255475,2019-03-07
11215,155430,1,1950423.9366714295,2019-03-23
11216,155431,1,37731.3933750554,2019-10-26
11217,155433,1,354992.31531343376,2019-04-01
11218,155435,1,191958.53620097658,2018-09-04
11219,155439,1,37044.97368298564,2018-09-24
